Content,Answer
照你說的話~那你靠屎賺的了錢嗎?,1
10月中一底叫烏鴉驗九月底的… 無言,0
哈哈哈勾惡終於沒戲了,0
鴨輸了,0
丁特11/11號直播 2小時40分那邊 有解釋 就是勾惡從中搞鬼 搞到丁特 這種瞎咖很明顯 就魔鬼剪輯的小人 完全沒可信度 很明顯勾惡輸得徹底,0
 @Jackson chang  連結給我,0
https://youtu.be/TXhnCeBaK7Q 2小時35分那邊開始 慢慢享用,0
 @Jackson chang  鴨輸慘了,0
 @ML  你們這些勾粉已經救不活了 就像當初勾惡拿鏡週刊片面報導 抹黑館長事件一樣 一堆人還認為勾惡沒錯 真是可悲 你們勾皇大聖人 可悲啊 記得去醫院掛號看看腦,1
 @Jackson chang  下架烏鴉,0
唉 又來蹭了,0
蹭一個流量只有自己三分之一的 真好蹭,0
 @烏鴉DoKa TV  觀看數怎麼越來越低了真可笑,0
 @陳鼎元  勾惡不是更低嗎，還不去護駕。,0
 @陳鼎元  笑死 那低能鸚鵡的流量更低不就要把那垃圾頻道關一關了,1
 @陳鼎元  你一定是在說勾惡，恩有比較就有傷害...,0
 @烏鴉DoKa TV  有乌鸦留言酸名，这酸名也当的值,0
 @陳鼎元  沒辦法 代表說勾惡沒人要看了,0
 @陳鼎元  你都不知道鸚鵡看到烏鴉的流量都羨慕到流口水了嗎😂,1
勾惡每支影片都是負能量，已退訂,0
勾惡自己就是惡,0
這條理 這思路 完全就是智商的碾壓,0
斷章取義、把別人白的講成黑的、只看對自己有利不看是非黑白，好像我年紀小遇過的死人們，腦袋心智只為自己只為利益，確實可悲，連梗都只能用抄的 🙃烏鴉要好好吃飯照顧好自己，免得到時候被某些收一堆髒錢吃的肥肥過爽爽 腦袋開始自打臉的人弄倒，撐住 加油！,0
太精彩了,0
別的不說勾惡至少還有盯著執政黨在做的事 雖然是不是只盯綠打的要等2024過後才知道 烏鴉也是很厲害 真的很難想像那幾支錄音檔爆出來後還能有那麼多人支持 缺錢走偏門也可以理解 想到幾個月前Bump拍柬埔寨救人爆了流量之後 沒過幾天就看到烏鴉跟Bump一起拍片說要搞公司要大家抖內 我就在想那時候Bump怎麼一副生無可戀的無奈樣子 現在大概是了解了,0
盯著有什麼用該貪污還是在貪污，勾惡不是說他藍黨綠黨都有人嗎？他罵哪裡都一樣,0
你說把各大媒體論壇的結論抄來影片複誦一次就叫監督政府嗎，標題還下『踢爆』『揭秘』然後都是大家都知道的事情，腦袋很好用，可惜你都沒在用。,0
盯著他們該貪還貪!!踢爆應該是那種像以前上電視 讓台灣重視 不是這種發片 就說自己有在盯執政黨 以最近烏鴉疫情剛嚴重 實測酒精 有沒有品質有沒有達標 上新聞 這種才是真正的監督執政黨 不是發個片說大家都知道 罵皮不罵肉 !你說是吧,0
那跟勾餓ㄧ起拍片的是那種人 黑金城林秉文還有一個涉及擄人勒贖的⋯⋯ 這有比較好嗎？,0
 @blue jake  那就請勾惡 踢爆阿 黑金林秉文 踢爆他有沒有替某些政黨洗錢還是有沒賄絡 哪個這一踢爆 保證上新聞 也是一種監督政府 勾惡 直接由黑轉白!!,0
 @blue jake  https://www.youtube.com/watch?v=EIE7Fn4NmWI&ab_channel=%E4%B8%AD%E5%A4%A9%E6%96%B0%E8%81%9E 你看喔 較勾惡踢爆前面的政治獻金有哪些公司 可以在陰謀論一點的話 會不會這個政治獻金 是高端的價差,0
 @有機寶寶幻  有些東西的確是勾惡先提出來的，如果你不是沒看過的話那阿茲海默症了解一下? 再來我留言2行就帶過一個勾惡8行講烏鴉就是想看看邊的烏鴉粉到底是不是都知道他在幹嘛了還支持他,0
​ @茶館小生  哪需要價差，花一堆錢弄出了一個打完出國還要再挨三針的國際笑話，當時政府一陸護航開路股票在漲的時候錢該進誰口袋早就都進了,0
 @CHENG STAN  也是！,0
 @CHENG STAN  不好意思本人是勾粉轉黑粉的，連那個時候就早看清勾惡的嘴臉了。 對啦質疑勾惡就是鴨粉、水軍還有擋到財路啦，隨低能勾粉怎麼講都行 再來，不是這次影片而已了，以往勾惡的影片都是這種風格，各種說踢爆套路、揭秘其中秘辛，結果內容都常識，或者是抄新聞的資料，會員影片更沒料。真的看錯人⋯,1
 @CHENG STAN  所以烏鴉幹什麼乾我什麼事？就不能有勾惡黑？勾惡說的話就這麽神聖不可質疑？質疑的都是低能鴨粉？在你身上看到勾惡真的把那些毫無判斷能力的人洗腦的很成功欸,1
​ @有機寶寶幻  看來連視力都出現問題了，能看到我沒打過的話，不信就往上看看我打啥吧,0
 @CHENG STAN  笑死 看不出來我在講什麼就說一聲嘛，笨就要認,1
 @CHENG STAN  跟低能勾粉溝通就是這麽困難⋯哎,1
 @有機寶寶幻  別那麼激動，你這種回話方式會讓別人覺得這裡素質很差，你說勾惡爛我也沒意見，反正到現在我也就覺得他那部東森直銷做得好而已,0
真的監督 ，之前就不會去弄bxxx， 模糊某單位施壓給bxxx的回應了。,0
两边都看了，勾恶比你有条理多了，点个倒赞,0
以你打的字我也給你個讚… 可以這樣睜眼說瞎話的人真的很利害...😂 勾惡那粉絲都退了2~3萬了你還覺的有條理...😂😂😂 祝你早日康復~,0
你是怎麼看出勾惡有條理的,0
腦袋是很好用的東西，可惜你不會用,0
哦！原來盜別人未上架的影片才是有條理？🤔濕敬濕敬,0
好的 按勾惡倒讚☺️,0
🤣🤣🤣這是反串嗎？,0
Silly,0
被勾惡封鎖刪留言的 蓋樓區,0
那邊就一言堂阿...那邊不看也好,0
是因為關鍵字嗎？ 那些字 我去試試,0
 @blue jake  我想想 我剛剛被刪 只是打了ˊ 勾惡犯了 偷錄音 妨礙秘密 偷竊 公訴罪 還有拍影片的智慧財產罪 起碼能判 五年 然後 就被刪了,0
加1，,0
我第二個帳號又被鎖了， 沒錯amylin都是我 哭啊,0
現在那邊瘋狂刪 幾千倒讚......留言才1千 3多 他把自己以前人設都敗光了,0
第一次看到留言數還會變少的 本來1780變1476 這也砍太多了XD,0
他把不利留言 按讚告在熱門留言都刪除了,0
陳時中,0
民進黨,0
烏鴉完勝,0
youto能做到這麼大 怎麼可能工程師這麼白痴機制做這麼爛 光這點個人我就非常認同 . 難道你勾噁比youto的工程師還強哈哈 下去吧 .,0
兩邊都有看!! 烏鴉放的影片都比較完整..... 勾惡都一小段就只剩自己講... 自由心證!,0
基本上從雙方吵架內容， 就可以看出 哪邊是在想辦法噱支持者的錢................ 台灣的YT網紅可以單純點嗎.........有空吵架不如去好好監督政府,0
你看最近一堆YT都把回家投票的影片下架了 還監督啥 根本有一些YT都是政府的狗狗,0
加油 烏鴉哥,0
因為看到開賤時刻認識烏鴉，訂閱關注，烏鴉可以再出開賤時刻嗎？,0
感覺丁特得出來澄清一下ㄟ,0
澄清啥? 丁特 11/11直播：聯盟戰旗 02:25:50~02:55:25 丁特已打給烏鴉把整件事說明過了也解決了，你去看一下,0
鸚鵡進行大量鎖帳號刪留言行動 各位可以開兩個帳號看自己留言 A帳號留言 用B帳號看 如果B帳號看不到A留言就是被他鎖了,1
加1我也是換帳號的,0
哈哈 被鎖的來蓋樓,0
被鎖蓋,0
真的耶 發燒影片只有烏鴉會上榜 看來靠水軍是上不來的,0
終於抓到拉~水拉,0
我從來沒有好好看完這樣的影片XD，但真的看烏鴉的影片都莫名其妙可以看完，因為真的都把對方打的臉很腫，看了真的舒服～ 看烏鴉身體比較好了，就覺得很好！希望這個風波可以趕快過去，不要再被人陷害下去了,0
隔壁超可憐 又改標題 後面沒錢了 開始又在耍正經監督政府 小丑始終就是小丑,1
錢帥君 郭哲敏 鄭雅勻 張旭昇 陳昱瑋 林秉文 錢帥君 郭哲敏 鄭雅勻 張旭昇 陳昱瑋 林秉文 錢帥君 郭哲敏 鄭雅勻 張旭昇 陳昱瑋 林秉文 錢帥君 郭哲敏 鄭雅勻 張旭昇 陳昱瑋 林秉文 錢帥君 郭哲敏 鄭雅勻 張旭昇 陳昱瑋 林秉文,0
好屌,0
陳昱瑋 張旭昇 林秉文 陳昱瑋 張旭昇 林秉文 陳昱瑋 張旭昇 林秉文 陳昱瑋 張旭昇 林秉文 陳昱瑋 張旭昇 林秉文 陳昱瑋 張旭昇 林秉文 陳昱瑋 張旭昇 林秉文,0
林董有搞過中職假球的事情在烏鴉上上集有提到，我是一個2013經典賽入坑的球迷，從來不知道有這件事，去查還真的有新聞，是有被判刑的，到最近看球快10年了還是都會被別人說那個都在打假球，當初傷害台灣國球的人竟然是勾惡的乾爹!?而之後的下一集證明巫哥清白的電話裏面是只有在澳門開賭場? 這場烏惡戰爭我原本就是吃瓜看戲，卻讓我意外知道到如此讓我不爽的事，這樣勾惡還說林董是好人?他對好人的定義是甚麼?扯爆，感謝烏鴉出來除掉勾惡還順便提及這件事，雖然只有讓我更怒，但是金主被抓了，勾惡我看也快去了，只能說:烏鴉，幹的好！！,0
空口無憑 來！ 讓各位來看看到底烏鴉說的是不是真的 https://youtube.com/shorts/cBP_xx4-YVg?feature=share 烏鴉！別太開心欸！,0
打鸚鵡沒有比較高尚欸😂,1
鸚鵡直接降觀看 笑死😂,1
 @Xin Chang  笑死😆,0
 @你我都一樣明天一早還要上班  是誰買水軍？,0
有發現 勾粉的留言區 有會員的 留言變少了嗎😂還是他自己灌粉絲買會員。真的投資不少欸。,0
勾起你心中的鴨,0
"光是Bump封鎖他,這條就夠了,大家封起來",0
這瓜越來越精彩,0
勾惡掰掰,0
趕快上法院解決吧~,0
哇靠林董有槍呀,0
他過去就是候友宜的小弟 斯坦說過。至於他以後幫誰，只覺得他只認錢，還戴面具，不光明磊落,0
嗯.. 那則留言其實也不是要幫誰說話，就單純就事論事 因為說實話勾惡也沒對我怎麼樣，我僅是因為無意間被引用上了片（但我相信勾惡引用的部分對我並沒有惡意），才會去留言說明，不希望被牽扯進烏惡戰爭中，不然烏惡戰爭一開始我就知道，戰爭開始提到水軍時我也始終沒有給回應，就是覺得這畢竟是他們雙方的事，外人多說什麼也不好，當然有一部分也是希望他們能和平說開落幕和好 林董我自身感受上確實也不像你們大家新聞上看到或大家說的那樣，是一個非常照顧晚輩的長輩，感覺只是太相信人才會有新聞那些事件，在我對林總認知與認識內都是，基本上有想法的年輕人他都會支持到底，林董唯一的缺點只有兩個就是比較自我，聽不太進去別人說的話，就算勉強聽進去，也會自動理解成自己想理解的，但這點還能理解，畢竟一直都是大老闆有面子成分的問題，也有自身的經歷與身份導致的認知信心問題（我相信他有他的經營理念才能那麼有錢，但畢竟術業有專攻），這點也不是對所有人都是缺點，但對於我而言是因為我偶爾會協助林董旗下公司行銷，結果會變成行銷是我的專業，但最後都會變成我無法用我的專業協助，變成我只是一個口令一個動作的聽林總團隊或本人幫林總行銷🤣，導致效果與我的期許有落差（不過林總可以接受我也有案子，我就也不太介意） 另一個缺點是林董太相信人，所以很多人靠近林總都是為了從林總身上謀取自己想要的東西，大部分都是錢，有些是人脈或其他東西，我看過不只一位在騙林董的錢，而且林總目前還很相信並支持那些人，只是我也不好意思去說開，我是覺得一來是林總錢多來得快，一來是很容易相信別人，才會一直被身邊的人利用 至於其他人我就不予置評了 烏鴉因為拍片原因我相處的時間比勾惡久，所以比起勾惡更熟一點 烏鴉也有缺點就是自我意識也很強哈哈，聽不太進去別人說的，且疑心病比較強（但人不壞），然後錢真的都亂花，不過這個都是去年的時期，惡棍解散的時候，今年就幾乎沒有感受到 其實烏鴉沒發片的那段期間內，他拍過非常多的題材與內容（如09跟橘子那些未上架的影片都是），只是因為他那時身體狀況就很不好，烏鴉當時自己又沒察覺，我跟他說他也覺得自己沒問題，所以拍起來的內容也都不是很好，而且拍攝跟剪輯也會因為生病提不起幹勁，拖很久，然後好不容易拍好或剪好，因為對內容不滿意或各種因素又會放棄上片或從弄 網軍那部片就是因為這樣才前後拍了兩個月 烏鴉很常會說拍於其這種爛片，不如不拍或不上，不然對得起烏鴉這個頻道嗎😂 所以以創作者來說我可以把握的說他是一個很負責的創作者，而且也很挺朋友，所以才會有那麼多網紅或公司朋友支持他，做人這點烏鴉是無可置疑的，所以有關做人這點的質疑聽聽就好 #今天才看完影片，剛好沒事留個言，手機排版請見諒，我晚點再重新排版或看有沒有需要補充的,0
